주당학습시간,출석률,학습자원접근,비교과활동,학습동기,인터넷접근,성별,나이,선호학습유형,온라인강좌수,토론참여,과제완료율,시험점수,스트레스수준,최종성적
36,88,2,0,2,1,0,21,1,11,0,73,88,2,A
36,88,2,0,2,1,0,25,3,3,0,72,45,1,D
36,88,2,0,2,1,0,28,1,11,0,77,57,0,C
36,88,2,0,2,1,0,21,3,19,0,71,69,1,C
23,65,1,1,1,1,1,20,0,12,1,75,96,0,A
23,65,1,1,1,1,1,24,3,17,1,95,73,2,B
23,65,1,1,1,1,1,29,3,14,1,77,42,0,D
23,65,1,1,1,1,1,20,0,12,1,75,96,0,A
23,65,1,1,1,1,1,24,3,17,1,95,73,2,B
23,65,1,1,1,1,1,29,3,14,1,77,42,0,D
23,65,2,0,0,0,1,20,0,12,1,75,96,0,A
23,65,2,0,0,0,1,24,3,17,1,95,73,2,B
23,65,2,0,0,0,1,29,3,14,1,77,42,0,D
23,65,1,0,2,0,1,20,0,12,1,75,96,0,A
23,65,1,0,2,0,1,24,3,17,1,95,73,2,B
23,65,1,0,2,0,1,29,3,14,1,77,42,0,D
9,76,1,0,1,1,1,28,0,2,0,86,97,0,A
9,76,1,0,1,1,1,19,1,16,1,95,61,0,C
9,76,2,0,0,0,1,28,0,2,0,86,97,0,A
9,76,2,0,0,0,1,19,1,16,1,95,61,0,C
9,76,1,1,1,1,1,28,0,2,0,86,97,0,A
9,76,1,1,1,1,1,19,1,16,1,95,61,0,C
25,94,2,0,0,1,0,19,0,4,0,51,50,1,D
25,94,0,1,0,1,0,19,0,4,0,51,50,1,D
25,94,2,0,2,1,0,19,0,4,0,51,50,1,D
25,94,2,0,2,1,0,19,0,4,0,51,50,1,D
25,94,0,1,1,1,0,19,0,4,0,51,50,1,D
28,84,1,1,1,0,0,23,2,17,1,90,62,1,C
28,84,1,1,1,1,0,23,2,17,1,90,62,1,C
19,86,1,0,1,1,0,22,2,19,1,96,58,1,C
19,86,1,0,1,1,0,21,2,12,1,51,76,0,B
19,86,1,0,1,1,0,21,1,10,1,76,61,0,C
19,62,1,1,0,1,0,29,3,12,0,89,63,0,C
19,62,1,1,0,1,0,28,2,20,0,90,89,1,A
19,62,1,1,1,1,0,29,3,12,0,89,63,0,C
19,62,1,1,1,1,0,28,2,20,0,90,89,1,A
19,62,0,1,1,1,0,29,3,12,0,89,63,0,C
19,62,0,1,1,1,0,28,2,20,0,90,89,1,A
24,79,0,1,2,1,1,28,3,4,1,85,85,1,A
24,79,2,0,2,0,1,28,3,4,1,85,85,1,A
24,79,1,0,2,1,1,28,3,4,1,85,85,1,A
30,63,1,0,1,1,0,29,0,2,0,67,47,1,D
30,63,1,0,1,1,0,20,3,6,1,66,99,1,A
30,63,2,1,1,1,0,29,0,2,0,67,47,1,D
30,63,2,1,1,1,0,20,3,6,1,66,99,1,A
30,63,2,0,1,1,0,29,0,2,0,67,47,1,D
30,63,2,0,1,1,0,20,3,6,1,66,99,1,A
30,63,0,0,2,1,0,29,0,2,0,67,47,1,D
30,63,0,0,2,1,0,20,3,6,1,66,99,1,A
13,73,1,1,1,1,1,26,3,16,1,99,94,1,A
13,73,1,1,1,1,1,20,2,7,1,52,64,1,C
13,73,0,0,1,1,1,26,3,16,1,99,94,1,A
13,73,0,0,1,1,1,20,2,7,1,52,64,1,C
23,66,0,0,0,1,1,29,2,10,1,92,41,2,D
23,66,2,0,1,1,1,29,2,10,1,92,41,2,D
23,66,0,0,0,1,1,29,2,10,1,92,41,2,D
23,66,2,1,2,1,1,29,2,10,1,92,41,2,D
23,66,1,0,0,1,1,29,2,10,1,92,41,2,D
27,94,1,1,1,1,1,24,2,3,1,84,77,1,B
18,81,0,1,0,1,1,28,0,17,1,87,69,1,C
18,81,2,1,0,1,1,28,0,17,1,87,69,1,C
18,81,2,0,0,1,1,28,0,17,1,87,69,1,C
18,81,1,0,0,1,1,28,0,17,1,87,69,1,C
18,81,2,1,1,1,1,28,0,17,1,87,69,1,C
18,81,0,1,2,1,1,28,0,17,1,87,69,1,C
18,81,1,0,1,1,1,28,0,17,1,87,69,1,C
30,71,1,1,2,0,1,20,0,2,0,81,93,1,A
30,71,1,1,2,0,1,20,0,10,0,53,51,1,D
9,75,0,0,2,1,1,29,2,2,1,88,48,0,D
11,89,1,1,1,1,0,25,2,7,0,56,50,2,D
11,89,1,1,1,1,0,25,3,16,1,51,91,1,A
28,82,1,1,1,1,0,24,0,1,0,67,90,1,A
28,82,1,1,1,1,0,23,0,9,1,56,93,1,A
29,62,1,1,1,1,1,26,3,15,1,79,68,2,C
32,87,2,1,1,1,1,25,1,17,1,86,47,2,D
32,87,2,1,1,1,1,25,1,17,1,86,47,2,D
32,87,2,1,1,1,1,25,1,17,1,86,47,2,D
32,96,0,1,0,1,1,19,0,0,0,62,59,1,C
27,92,1,0,2,1,1,26,0,13,1,100,61,2,C
27,92,1,0,2,1,1,27,3,14,1,75,85,1,A
27,92,1,0,2,1,1,20,2,17,1,97,89,1,A
27,92,1,1,2,1,1,26,0,13,1,100,61,2,C
27,92,1,1,2,1,1,27,3,14,1,75,85,1,A
27,92,1,1,2,1,1,20,2,17,1,97,89,1,A
27,92,1,1,0,1,1,26,0,13,1,100,61,2,C
27,92,1,1,0,1,1,27,3,14,1,75,85,1,A
27,92,1,1,0,1,1,20,2,17,1,97,89,1,A
27,92,1,1,1,1,1,26,0,13,1,100,61,2,C
27,92,1,1,1,1,1,27,3,14,1,75,85,1,A
27,92,1,1,1,1,1,20,2,17,1,97,89,1,A
27,92,1,0,1,1,1,26,0,13,1,100,61,2,C
27,92,1,0,1,1,1,27,3,14,1,75,85,1,A
27,92,1,0,1,1,1,20,2,17,1,97,89,1,A
27,92,2,1,1,1,1,26,0,13,1,100,61,2,C
27,92,2,1,1,1,1,27,3,14,1,75,85,1,A
27,92,2,1,1,1,1,20,2,17,1,97,89,1,A
26,67,1,1,2,1,1,27,2,9,0,51,65,1,C
26,67,1,1,2,1,1,27,1,0,1,75,52,0,D
26,67,1,1,2,1,1,19,3,14,0,94,99,0,A
26,67,1,1,2,1,1,28,2,7,1,66,56,1,C
26,67,2,1,1,1,1,27,2,9,0,51,65,1,C
26,67,2,1,1,1,1,27,1,0,1,75,52,0,D
26,67,2,1,1,1,1,19,3,14,0,94,99,0,A
26,67,2,1,1,1,1,28,2,7,1,66,56,1,C
26,67,0,1,2,1,1,27,2,9,0,51,65,1,C
26,67,0,1,2,1,1,27,1,0,1,75,52,0,D
26,67,0,1,2,1,1,19,3,14,0,94,99,0,A
26,67,0,1,2,1,1,28,2,7,1,66,56,1,C
26,67,1,1,1,1,1,27,2,9,0,51,65,1,C
26,67,1,1,1,1,1,27,1,0,1,75,52,0,D
26,67,1,1,1,1,1,19,3,14,0,94,99,0,A
26,67,1,1,1,1,1,28,2,7,1,66,56,1,C
26,67,1,1,0,1,1,27,2,9,0,51,65,1,C
26,67,1,1,0,1,1,27,1,0,1,75,52,0,D
26,67,1,1,0,1,1,19,3,14,0,94,99,0,A
26,67,1,1,0,1,1,28,2,7,1,66,56,1,C
26,67,1,0,1,1,1,27,2,9,0,51,65,1,C
26,67,1,0,1,1,1,27,1,0,1,75,52,0,D
26,67,1,0,1,1,1,19,3,14,0,94,99,0,A
26,67,1,0,1,1,1,28,2,7,1,66,56,1,C
26,67,2,1,2,1,1,27,2,9,0,51,65,1,C
26,67,2,1,2,1,1,27,1,0,1,75,52,0,D
26,67,2,1,2,1,1,19,3,14,0,94,99,0,A
26,67,2,1,2,1,1,28,2,7,1,66,56,1,C
17,63,1,0,2,1,1,20,3,20,0,83,67,1,C
17,63,1,0,2,1,1,25,0,14,0,81,50,0,D
17,63,1,0,2,1,1,28,3,11,1,83,89,1,A
17,63,1,0,2,1,1,18,0,20,1,57,99,0,A
17,63,1,0,0,1,1,20,3,20,0,83,67,1,C
17,63,1,0,0,1,1,25,0,14,0,81,50,0,D
17,63,1,0,0,1,1,28,3,11,1,83,89,1,A
17,63,1,0,0,1,1,18,0,20,1,57,99,0,A
17,63,1,1,1,1,1,20,3,20,0,83,67,1,C
17,63,1,1,1,1,1,25,0,14,0,81,50,0,D
17,63,1,1,1,1,1,28,3,11,1,83,89,1,A
17,63,1,1,1,1,1,18,0,20,1,57,99,0,A
26,87,1,1,2,1,1,23,2,17,1,81,99,1,A
26,87,1,1,2,1,1,20,0,4,1,56,78,1,B
26,87,1,1,2,1,1,27,3,11,0,98,68,1,C
26,87,1,1,2,1,1,20,1,0,1,50,42,1,D
26,87,1,1,2,1,1,18,0,5,1,55,46,1,D
26,87,2,0,0,1,1,23,2,17,1,81,99,1,A
26,87,2,0,0,1,1,20,0,4,1,56,78,1,B
26,87,2,0,0,1,1,27,3,11,0,98,68,1,C
26,87,2,0,0,1,1,20,1,0,1,50,42,1,D
26,87,2,0,0,1,1,18,0,5,1,55,46,1,D
26,87,1,0,2,1,1,23,2,17,1,81,99,1,A
26,87,1,0,2,1,1,20,0,4,1,56,78,1,B
26,87,1,0,2,1,1,27,3,11,0,98,68,1,C
26,87,1,0,2,1,1,20,1,0,1,50,42,1,D
26,87,1,0,2,1,1,18,0,5,1,55,46,1,D
26,87,1,1,1,1,1,23,2,17,1,81,99,1,A
26,87,1,1,1,1,1,20,0,4,1,56,78,1,B
26,87,1,1,1,1,1,27,3,11,0,98,68,1,C
26,87,1,1,1,1,1,20,1,0,1,50,42,1,D
26,87,1,1,1,1,1,18,0,5,1,55,46,1,D
29,62,2,1,2,1,0,25,1,0,1,91,45,2,D
29,62,2,1,2,1,0,21,0,5,1,54,90,1,A
29,62,2,1,2,1,0,22,3,12,1,58,58,1,C
29,62,2,1,2,1,0,25,1,5,1,64,100,1,A
29,62,2,1,2,1,0,24,0,19,1,78,46,1,D
29,62,2,1,2,1,0,25,1,19,1,90,80,0,B
29,62,2,1,2,1,0,24,2,16,1,80,82,2,B
9,82,1,0,1,1,0,25,3,2,0,54,98,1,A
9,82,0,1,1,1,0,25,3,2,0,54,98,1,A
29,94,1,1,1,0,1,23,0,12,0,50,57,1,C
29,94,1,1,1,0,1,24,0,4,1,97,44,0,D
29,94,1,1,1,0,1,23,2,20,1,98,65,1,C
29,94,2,1,1,1,1,23,0,12,0,50,57,1,C
29,94,2,1,1,1,1,24,0,4,1,97,44,0,D
29,94,2,1,1,1,1,23,2,20,1,98,65,1,C
14,67,1,0,1,1,1,28,2,7,0,62,60,2,C
14,67,1,0,1,1,1,19,2,7,0,51,93,2,A
14,67,0,0,1,1,1,28,2,7,0,62,60,2,C
14,67,0,0,1,1,1,19,2,7,0,51,93,2,A
14,67,1,1,0,1,1,28,2,7,0,62,60,2,C
14,67,1,1,0,1,1,19,2,7,0,51,93,2,A
31,61,1,0,1,1,1,22,0,13,0,96,96,1,A
31,61,1,0,1,1,1,26,3,20,1,64,46,0,D
27,73,1,0,0,1,0,23,3,12,0,60,62,2,C
27,73,1,0,0,1,0,29,2,18,0,50,65,2,C
27,73,1,0,0,1,0,29,0,8,0,58,91,2,A
27,73,1,0,1,1,0,23,3,12,0,60,62,2,C
27,73,1,0,1,1,0,29,2,18,0,50,65,2,C
27,73,1,0,1,1,0,29,0,8,0,58,91,2,A
27,73,2,1,2,1,0,23,3,12,0,60,62,2,C
27,73,2,1,2,1,0,29,2,18,0,50,65,2,C
27,73,2,1,2,1,0,29,0,8,0,58,91,2,A
27,73,0,0,1,1,0,23,3,12,0,60,62,2,C
27,73,0,0,1,1,0,29,2,18,0,50,65,2,C
27,73,0,0,1,1,0,29,0,8,0,58,91,2,A
23,96,1,1,2,1,0,28,3,16,0,78,42,1,D
23,96,1,1,2,1,0,29,0,10,1,66,68,1,C
23,96,0,0,1,1,0,28,3,16,0,78,42,1,D
23,96,0,0,1,1,0,29,0,10,1,66,68,1,C
23,96,1,1,1,1,0,28,3,16,0,78,42,1,D
23,96,1,1,1,1,0,29,0,10,1,66,68,1,C
23,96,2,1,0,1,0,28,3,16,0,78,42,1,D
23,96,2,1,0,1,0,29,0,10,1,66,68,1,C
23,96,1,1,1,1,0,28,3,16,0,78,42,1,D
23,96,1,1,1,1,0,29,0,10,1,66,68,1,C
31,65,0,1,1,1,1,19,2,3,0,87,43,1,D
9,95,1,1,1,1,1,23,3,3,0,52,73,1,B
9,95,1,1,1,1,1,21,3,6,0,85,98,1,A
19,85,1,1,0,1,0,18,1,11,0,95,96,0,A
19,85,1,0,0,1,0,18,1,11,0,95,96,0,A
19,85,1,1,2,1,0,18,1,11,0,95,96,0,A
19,85,0,1,1,1,0,18,1,11,0,95,96,0,A
19,85,2,1,1,1,0,18,1,11,0,95,96,0,A
19,85,1,1,1,1,0,18,1,11,0,95,96,0,A
19,85,2,0,1,1,0,18,1,11,0,95,96,0,A
17,81,1,0,1,1,0,19,3,10,1,100,71,1,B
17,81,2,0,2,1,0,19,3,10,1,100,71,1,B
17,81,0,1,2,1,0,19,3,10,1,100,71,1,B
17,81,1,0,2,1,0,19,3,10,1,100,71,1,B
17,81,0,0,1,1,0,19,3,10,1,100,71,1,B
10,64,2,0,1,1,1,18,1,0,1,52,85,0,A
10,64,2,0,1,1,1,24,2,0,0,54,44,2,D
17,100,1,0,0,1,1,29,3,16,0,81,61,0,C
17,100,2,0,0,1,1,29,3,16,0,81,61,0,C
17,100,2,1,0,1,1,29,3,16,0,81,61,0,C
17,100,2,1,0,1,1,29,3,16,0,81,61,0,C
13,93,1,1,0,1,0,25,2,7,1,78,49,0,D
13,93,1,1,0,1,0,29,1,9,0,82,83,0,B
13,93,1,1,0,1,0,27,0,13,0,71,48,0,D
13,93,1,1,0,1,0,22,0,2,1,75,47,1,D
13,93,1,0,2,1,0,25,2,7,1,78,49,0,D
13,93,1,0,2,1,0,29,1,9,0,82,83,0,B
13,93,1,0,2,1,0,27,0,13,0,71,48,0,D
13,93,1,0,2,1,0,22,0,2,1,75,47,1,D
13,93,0,0,2,1,0,25,2,7,1,78,49,0,D
13,93,0,0,2,1,0,29,1,9,0,82,83,0,B
13,93,0,0,2,1,0,27,0,13,0,71,48,0,D
13,93,0,0,2,1,0,22,0,2,1,75,47,1,D
13,93,2,1,0,1,0,25,2,7,1,78,49,0,D
13,93,2,1,0,1,0,29,1,9,0,82,83,0,B
13,93,2,1,0,1,0,27,0,13,0,71,48,0,D
13,93,2,1,0,1,0,22,0,2,1,75,47,1,D
31,64,0,1,0,1,0,26,3,20,1,89,45,2,D
31,64,0,1,0,1,0,28,2,3,1,86,56,1,C
31,64,0,1,0,1,0,27,2,9,1,98,59,0,C
31,64,0,1,0,1,0,26,1,8,0,77,60,1,C
31,64,0,1,0,1,0,24,2,2,1,77,64,0,C
31,64,1,0,0,1,0,26,3,20,1,89,45,2,D
31,64,1,0,0,1,0,28,2,3,1,86,56,1,C
31,64,1,0,0,1,0,27,2,9,1,98,59,0,C
31,64,1,0,0,1,0,26,1,8,0,77,60,1,C
31,64,1,0,0,1,0,24,2,2,1,77,64,0,C
31,64,1,1,1,1,0,26,3,20,1,89,45,2,D
31,64,1,1,1,1,0,28,2,3,1,86,56,1,C
31,64,1,1,1,1,0,27,2,9,1,98,59,0,C
31,64,1,1,1,1,0,26,1,8,0,77,60,1,C
31,64,1,1,1,1,0,24,2,2,1,77,64,0,C
31,64,2,0,1,1,0,26,3,20,1,89,45,2,D
31,64,2,0,1,1,0,28,2,3,1,86,56,1,C
31,64,2,0,1,1,0,27,2,9,1,98,59,0,C
31,64,2,0,1,1,0,26,1,8,0,77,60,1,C
31,64,2,0,1,1,0,24,2,2,1,77,64,0,C
30,69,1,1,1,1,0,23,3,11,0,91,64,1,C
30,69,1,1,1,1,0,25,3,0,1,76,88,0,A
30,69,1,1,1,1,0,25,1,1,0,70,72,0,B
30,69,1,0,1,1,0,23,3,11,0,91,64,1,C
30,69,1,0,1,1,0,25,3,0,1,76,88,0,A
30,69,1,0,1,1,0,25,1,1,0,70,72,0,B
17,60,1,1,1,1,1,25,1,3,1,51,81,1,B
17,60,1,1,1,1,1,18,3,1,0,93,62,1,C
17,60,1,1,1,1,1,26,3,4,1,69,68,1,C
17,60,1,1,1,1,1,25,1,3,1,51,81,1,B
17,60,1,1,1,1,1,18,3,1,0,93,62,1,C
17,60,1,1,1,1,1,26,3,4,1,69,68,1,C
25,95,1,0,1,1,1,25,2,10,1,92,43,0,D
25,95,1,0,1,1,1,28,2,0,1,65,43,0,D
25,95,1,0,1,1,1,20,0,19,0,98,95,1,A
25,95,1,1,2,0,1,25,2,10,1,92,43,0,D
25,95,1,1,2,0,1,28,2,0,1,65,43,0,D
25,95,1,1,2,0,1,20,0,19,0,98,95,1,A
25,95,0,1,1,1,1,25,2,10,1,92,43,0,D
25,95,0,1,1,1,1,28,2,0,1,65,43,0,D
25,95,0,1,1,1,1,20,0,19,0,98,95,1,A
25,95,2,0,1,1,1,25,2,10,1,92,43,0,D
25,95,2,0,1,1,1,28,2,0,1,65,43,0,D
25,95,2,0,1,1,1,20,0,19,0,98,95,1,A
25,95,2,1,1,1,1,25,2,10,1,92,43,0,D
25,95,2,1,1,1,1,28,2,0,1,65,43,0,D
25,95,2,1,1,1,1,20,0,19,0,98,95,1,A
25,95,1,1,0,1,1,25,2,10,1,92,43,0,D
25,95,1,1,0,1,1,28,2,0,1,65,43,0,D
25,95,1,1,0,1,1,20,0,19,0,98,95,1,A
27,90,1,1,1,1,0,27,1,16,1,74,85,2,A
27,90,2,0,1,1,0,27,1,16,1,74,85,2,A
27,90,1,0,1,1,0,27,1,16,1,74,85,2,A
15,60,0,1,2,1,1,22,1,12,0,85,70,0,B
15,60,0,1,2,1,1,29,3,11,1,95,97,1,A
15,60,0,1,2,1,1,18,3,8,0,70,46,0,D
15,60,0,1,2,1,1,27,0,0,1,57,58,1,C
15,60,2,0,0,1,1,22,1,12,0,85,70,0,B
15,60,2,0,0,1,1,29,3,11,1,95,97,1,A
15,60,2,0,0,1,1,18,3,8,0,70,46,0,D
15,60,2,0,0,1,1,27,0,0,1,57,58,1,C
15,60,1,1,0,1,1,22,1,12,0,85,70,0,B
15,60,1,1,0,1,1,29,3,11,1,95,97,1,A
15,60,1,1,0,1,1,18,3,8,0,70,46,0,D
15,60,1,1,0,1,1,27,0,0,1,57,58,1,C
15,60,0,0,1,1,1,22,1,12,0,85,70,0,B
15,60,0,0,1,1,1,29,3,11,1,95,97,1,A
15,60,0,0,1,1,1,18,3,8,0,70,46,0,D
15,60,0,0,1,1,1,27,0,0,1,57,58,1,C
15,60,1,0,2,1,1,22,1,12,0,85,70,0,B
15,60,1,0,2,1,1,29,3,11,1,95,97,1,A
15,60,1,0,2,1,1,18,3,8,0,70,46,0,D
15,60,1,0,2,1,1,27,0,0,1,57,58,1,C
19,72,2,0,1,1,1,29,0,1,1,50,53,0,D
19,72,2,0,1,1,1,25,3,3,1,90,47,0,D
19,72,1,1,0,1,1,29,0,1,1,50,53,0,D
19,72,1,1,0,1,1,25,3,3,1,90,47,0,D
19,72,0,0,1,1,1,29,0,1,1,50,53,0,D
19,72,0,0,1,1,1,25,3,3,1,90,47,0,D
19,72,1,1,2,1,1,29,0,1,1,50,53,0,D
19,72,1,1,2,1,1,25,3,3,1,90,47,0,D
25,70,1,1,2,1,1,18,1,7,0,81,61,1,C
25,70,1,0,1,1,1,18,1,7,0,81,61,1,C
25,70,1,1,2,1,1,18,1,7,0,81,61,1,C
25,70,2,1,1,1,1,18,1,7,0,81,61,1,C
25,70,1,1,1,1,1,18,1,7,0,81,61,1,C
25,70,2,0,2,1,1,18,1,7,0,81,61,1,C
25,70,2,1,1,1,1,18,1,7,0,81,61,1,C
25,70,1,1,0,1,1,18,1,7,0,81,61,1,C
25,70,1,1,1,1,1,18,1,7,0,81,61,1,C
25,70,1,1,1,1,1,18,1,7,0,81,61,1,C
24,67,2,1,0,1,0,18,1,11,1,82,97,0,A
24,67,1,1,0,1,0,18,1,11,1,82,97,0,A
24,67,1,0,1,1,0,18,1,11,1,82,97,0,A
24,67,2,1,1,1,0,18,1,11,1,82,97,0,A
24,67,2,0,2,1,0,18,1,11,1,82,97,0,A
24,67,1,0,0,1,0,18,1,11,1,82,97,0,A
24,67,1,1,1,1,0,18,1,11,1,82,97,0,A
24,67,0,0,1,1,0,18,1,11,1,82,97,0,A
11,87,1,1,1,1,0,28,2,18,0,58,65,1,C
11,87,1,1,1,1,0,29,3,12,1,56,89,2,A
11,87,1,1,1,1,0,28,0,10,1,79,89,2,A
11,87,1,0,2,1,0,28,2,18,0,58,65,1,C
11,87,1,0,2,1,0,29,3,12,1,56,89,2,A
11,87,1,0,2,1,0,28,0,10,1,79,89,2,A
17,69,1,1,0,1,1,19,3,2,0,84,75,1,B
17,69,2,1,1,1,1,19,3,2,0,84,75,1,B
17,69,1,1,0,1,1,19,3,2,0,84,75,1,B
17,69,2,1,1,1,1,19,3,2,0,84,75,1,B
17,69,1,1,2,1,1,19,3,2,0,84,75,1,B
25,84,1,1,0,1,0,24,3,17,0,88,51,0,D
25,84,1,1,1,1,0,24,3,17,0,88,51,0,D
10,89,2,1,1,1,0,18,1,9,1,74,81,1,B
15,65,1,0,0,1,0,25,1,15,0,96,90,2,A
15,65,1,0,0,1,0,25,0,16,1,65,90,1,A
15,65,1,0,0,1,0,21,3,1,1,86,62,0,C
15,65,2,1,1,1,0,25,1,15,0,96,90,2,A
15,65,2,1,1,1,0,25,0,16,1,65,90,1,A
15,65,2,1,1,1,0,21,3,1,1,86,62,0,C
15,65,1,0,1,1,0,25,1,15,0,96,90,2,A
15,65,1,0,1,1,0,25,0,16,1,65,90,1,A
15,65,1,0,1,1,0,21,3,1,1,86,62,0,C
15,65,2,1,1,1,0,25,1,15,0,96,90,2,A
15,65,2,1,1,1,0,25,0,16,1,65,90,1,A
15,65,2,1,1,1,0,21,3,1,1,86,62,0,C
15,65,0,1,1,0,0,25,1,15,0,96,90,2,A
15,65,0,1,1,0,0,25,0,16,1,65,90,1,A
15,65,0,1,1,0,0,21,3,1,1,86,62,0,C
15,65,1,0,1,1,0,25,1,15,0,96,90,2,A
15,65,1,0,1,1,0,25,0,16,1,65,90,1,A
15,65,1,0,1,1,0,21,3,1,1,86,62,0,C
15,65,1,1,1,1,0,25,1,15,0,96,90,2,A
15,65,1,1,1,1,0,25,0,16,1,65,90,1,A
15,65,1,1,1,1,0,21,3,1,1,86,62,0,C
15,65,2,1,0,1,0,25,1,15,0,96,90,2,A
15,65,2,1,0,1,0,25,0,16,1,65,90,1,A
15,65,2,1,0,1,0,21,3,1,1,86,62,0,C
15,65,0,1,1,1,0,25,1,15,0,96,90,2,A
15,65,0,1,1,1,0,25,0,16,1,65,90,1,A
15,65,0,1,1,1,0,21,3,1,1,86,62,0,C
21,63,1,0,0,1,0,29,1,20,0,97,87,1,A
21,63,1,0,0,1,0,25,3,3,0,81,51,1,D
21,63,1,0,0,1,0,26,3,1,0,91,63,1,C
21,63,1,0,0,1,0,25,2,9,1,54,83,1,B
21,63,0,0,1,1,0,29,1,20,0,97,87,1,A
21,63,0,0,1,1,0,25,3,3,0,81,51,1,D
21,63,0,0,1,1,0,26,3,1,0,91,63,1,C
21,63,0,0,1,1,0,25,2,9,1,54,83,1,B
21,63,0,1,0,1,0,29,1,20,0,97,87,1,A
21,63,0,1,0,1,0,25,3,3,0,81,51,1,D
21,63,0,1,0,1,0,26,3,1,0,91,63,1,C
21,63,0,1,0,1,0,25,2,9,1,54,83,1,B
21,63,1,1,1,1,0,29,1,20,0,97,87,1,A
21,63,1,1,1,1,0,25,3,3,0,81,51,1,D
21,63,1,1,1,1,0,26,3,1,0,91,63,1,C
21,63,1,1,1,1,0,25,2,9,1,54,83,1,B
21,63,1,0,1,1,0,29,1,20,0,97,87,1,A
21,63,1,0,1,1,0,25,3,3,0,81,51,1,D
21,63,1,0,1,1,0,26,3,1,0,91,63,1,C
21,63,1,0,1,1,0,25,2,9,1,54,83,1,B
27,99,1,1,1,1,1,29,1,17,0,59,85,1,A
27,99,1,0,0,1,1,29,1,17,0,59,85,1,A
27,99,1,0,0,1,1,29,1,17,0,59,85,1,A
27,99,1,0,2,1,1,29,1,17,0,59,85,1,A
27,99,1,1,1,1,1,29,1,17,0,59,85,1,A
27,99,0,1,0,1,1,29,1,17,0,59,85,1,A
20,62,0,0,2,1,0,21,1,1,1,64,99,2,A
20,62,0,1,2,0,0,21,1,1,1,64,99,2,A
20,62,1,1,1,1,0,21,1,1,1,64,99,2,A
20,62,1,1,1,0,0,21,1,1,1,64,99,2,A
20,62,1,0,2,1,0,21,1,1,1,64,99,2,A
21,79,0,1,2,1,0,21,1,4,0,73,81,1,B
21,79,0,1,2,1,0,25,3,17,1,51,62,1,C
21,79,0,1,2,1,0,26,1,5,1,62,54,0,D
21,79,2,1,1,1,0,21,1,4,0,73,81,1,B
21,79,2,1,1,1,0,25,3,17,1,51,62,1,C
21,79,2,1,1,1,0,26,1,5,1,62,54,0,D
21,79,2,1,1,1,0,21,1,4,0,73,81,1,B
21,79,2,1,1,1,0,25,3,17,1,51,62,1,C
21,79,2,1,1,1,0,26,1,5,1,62,54,0,D
21,79,0,0,0,1,0,21,1,4,0,73,81,1,B
21,79,0,0,0,1,0,25,3,17,1,51,62,1,C
21,79,0,0,0,1,0,26,1,5,1,62,54,0,D
21,79,0,1,0,1,0,21,1,4,0,73,81,1,B
21,79,0,1,0,1,0,25,3,17,1,51,62,1,C
21,79,0,1,0,1,0,26,1,5,1,62,54,0,D
21,79,0,0,1,1,0,21,1,4,0,73,81,1,B
21,79,0,0,1,1,0,25,3,17,1,51,62,1,C
21,79,0,0,1,1,0,26,1,5,1,62,54,0,D
21,79,2,0,0,1,0,21,1,4,0,73,81,1,B
21,79,2,0,0,1,0,25,3,17,1,51,62,1,C
21,79,2,0,0,1,0,26,1,5,1,62,54,0,D
21,79,1,1,2,1,0,21,1,4,0,73,81,1,B
21,79,1,1,2,1,0,25,3,17,1,51,62,1,C
21,79,1,1,2,1,0,26,1,5,1,62,54,0,D
18,93,2,1,1,1,1,28,3,12,0,74,73,1,B
18,93,2,1,1,1,1,23,1,20,1,68,100,2,A
18,93,2,1,1,1,1,27,3,12,0,96,70,1,B
18,93,2,1,1,1,1,27,0,20,0,91,94,1,A
18,93,0,1,1,1,1,28,3,12,0,74,73,1,B
18,93,0,1,1,1,1,23,1,20,1,68,100,2,A
18,93,0,1,1,1,1,27,3,12,0,96,70,1,B
18,93,0,1,1,1,1,27,0,20,0,91,94,1,A
18,93,1,1,1,1,1,28,3,12,0,74,73,1,B
18,93,1,1,1,1,1,23,1,20,1,68,100,2,A
18,93,1,1,1,1,1,27,3,12,0,96,70,1,B
18,93,1,1,1,1,1,27,0,20,0,91,94,1,A
18,93,2,1,1,1,1,28,3,12,0,74,73,1,B
18,93,2,1,1,1,1,23,1,20,1,68,100,2,A
18,93,2,1,1,1,1,27,3,12,0,96,70,1,B
18,93,2,1,1,1,1,27,0,20,0,91,94,1,A
18,93,1,1,1,1,1,28,3,12,0,74,73,1,B
18,93,1,1,1,1,1,23,1,20,1,68,100,2,A
18,93,1,1,1,1,1,27,3,12,0,96,70,1,B
18,93,1,1,1,1,1,27,0,20,0,91,94,1,A
21,85,1,0,2,1,1,23,1,11,0,98,81,1,B
21,85,1,0,2,1,1,22,2,14,0,81,62,1,C
21,85,1,1,1,1,1,23,1,11,0,98,81,1,B
21,85,1,1,1,1,1,22,2,14,0,81,62,1,C
21,85,2,1,1,1,1,23,1,11,0,98,81,1,B
21,85,2,1,1,1,1,22,2,14,0,81,62,1,C
21,85,1,0,0,1,1,23,1,11,0,98,81,1,B
21,85,1,0,0,1,1,22,2,14,0,81,62,1,C
21,85,0,0,1,1,1,23,1,11,0,98,81,1,B
21,85,0,0,1,1,1,22,2,14,0,81,62,1,C
